naca 8412
0.9921404614 0.0046090143
0.9839820613 0.0079438109
0.9758497292 0.0112225502
0.9677437314 0.0144459231
0.9596643261 0.0176146074
0.9516117636 0.0207292680
0.9435862868 0.0237905574
0.9355881312 0.0267991158
0.9276175256 0.0297555714
0.9196746922 0.0326605405
0.9117598466 0.0355146284
0.9038731984 0.0383184288
0.8960149515 0.0410725249
0.8881853038 0.0437774890
0.8803844482 0.0464338831
0.8726125723 0.0490422593
0.8648698586 0.0516031595
0.8571564852 0.0541171164
0.8494726253 0.0565846531
0.8418184481 0.0590062837
0.8341941183 0.0613825135
0.8265997968 0.0637138391
0.8190356409 0.0660007488
0.8115018038 0.0682437227
0.8039984356 0.0704432330
0.7965256828 0.0725997443
0.7890836889 0.0747137136
0.7816725944 0.0767855907
0.7742925365 0.0788158185
0.7669436500 0.0808048328
0.7596260668 0.0827530631
0.7523399164 0.0846609322
0.7450853256 0.0865288569
0.7378624192 0.0883572478
0.7306713193 0.0901465099
0.7235121462 0.0918970422
0.7163850180 0.0936092387
0.7092900506 0.0952834877
0.7022273584 0.0969201726
0.6951970537 0.0985196719
0.6881992469 0.1000823593
0.6812340469 0.1016086038
0.6743015608 0.1030987701
0.6674018943 0.1045532185
0.6605351514 0.1059723052
0.6537014346 0.1073563826
0.6469008450 0.1087057990
0.6401334823 0.1100208991
0.6333994448 0.1113020241
0.6266988294 0.1125495118
0.6200317319 0.1137636966
0.6133982466 0.1149449098
0.6067984666 0.1160934797
0.6002324840 0.1172097316
0.5937003894 0.1182939881
0.5872022724 0.1193465689
0.5807382213 0.1203677915
0.5743083235 0.1213579705
0.5679126649 0.1223174183
0.5615513305 0.1232464452
0.5552244042 0.1241453592
0.5489319687 0.1250144660
0.5426741056 0.1258540696
0.5364508955 0.1266644720
0.5302624177 0.1274459734
0.5241087505 0.1281988720
0.5179899713 0.1289234648
0.5119061559 0.1296200468
0.5058573795 0.1302889117
0.4998437159 0.1309303516
0.4938652378 0.1315446572
0.4879220169 0.1321321181
0.4820141236 0.1326930223
0.4761416274 0.1332276569
0.4703045963 0.1337363075
0.4645030974 0.1342192589
0.4587371966 0.1346767946
0.4530069586 0.1351091972
0.4473124468 0.1355167484
0.4416537236 0.1358997287
0.4360308499 0.1362584180
0.4304438856 0.1365930951
0.4248928894 0.1369040381
0.4193779185 0.1371915243
0.4138990290 0.1374558302
0.4084562757 0.1376972315
0.4030497121 0.1379160032
0.3976063554 0.1381108789
0.3921037112 0.1382699883
0.3866376118 0.1383912726
0.3812082197 0.1384753324
0.3758156938 0.1385227666
0.3704601897 0.1385341729
0.3651418592 0.1385101472
0.3598608503 0.1384512836
0.3546173075 0.1383581746
0.3494113715 0.1382314110
0.3442431790 0.1380715814
0.3391128630 0.1378792728
0.3340205525 0.1376550701
0.3289663729 0.1373995561
0.3239504453 0.1371133115
0.3189728869 0.1367969146
0.3140338111 0.1364509418
0.3091333270 0.1360759669
0.3042715401 0.1356725614
0.2994485515 0.1352412943
0.2946644584 0.1347827321
0.2899193540 0.1342974385
0.2852133274 0.1337859747
0.2805464637 0.1332488992
0.2759188438 0.1326867676
0.2713305449 0.1321001326
0.2667816399 0.1314895439
0.2622721978 0.1308555483
0.2578022835 0.1301986896
0.2533719581 0.1295195081
0.2489812786 0.1288185413
0.2446302980 0.1280963233
0.2403190656 0.1273533847
0.2360476267 0.1265902529
0.2318160225 0.1258074518
0.2276242908 0.1250055017
0.2234724653 0.1241849195
0.2193605759 0.1233462183
0.2152886489 0.1224899077
0.2112567068 0.1216164935
0.2072647684 0.1207264775
0.2033128490 0.1198203580
0.1994009602 0.1188986292
0.1955291100 0.1179617815
0.1916973029 0.1170103012
0.1879055401 0.1160446705
0.1841538190 0.1150653677
0.1804421341 0.1140728670
0.1767704760 0.1130676381
0.1731388324 0.1120501470
0.1695471877 0.1110208550
0.1659955229 0.1099802193
0.1624838159 0.1089286928
0.1590120416 0.1078667240
0.1555801718 0.1067947570
0.1521881750 0.1057132315
0.1488360172 0.1046225827
0.1455236611 0.1035232413
0.1422510667 0.1024156335
0.1390181910 0.1013001808
0.1358249883 0.1001773005
0.1326714103 0.0990474048
0.1295574058 0.0979109016
0.1264829211 0.0967681940
0.1234478999 0.0956196804
0.1204522831 0.0944657546
0.1174960094 0.0933068056
0.1145790150 0.0921432177
0.1117012336 0.0909753703
0.1088625965 0.0898036381
0.1060630327 0.0886283910
0.1033024691 0.0874499941
0.1005808301 0.0862688077
0.0978980382 0.0850851871
0.0952540134 0.0838994829
0.0926486738 0.0827120406
0.0900819355 0.0815232012
0.0875537124 0.0803333005
0.0850639166 0.0791426694
0.0826124580 0.0779516340
0.0801992448 0.0767605155
0.0778241832 0.0755696301
0.0754871777 0.0743792890
0.0731881308 0.0731897988
0.0709269434 0.0720014607
0.0687035145 0.0708145713
0.0665177414 0.0696294222
0.0643695199 0.0684462999
0.0622587439 0.0672654862
0.0601853058 0.0660872577
0.0581490964 0.0649118863
0.0561500048 0.0637396389
0.0541879187 0.0625707774
0.0522627240 0.0614055589
0.0503743055 0.0602442354
0.0485225460 0.0590870542
0.0467073272 0.0579342575
0.0449285290 0.0567860829
0.0431860302 0.0556427628
0.0414797077 0.0545045249
0.0398094373 0.0533715920
0.0381750932 0.0522441822
0.0365765482 0.0511225085
0.0350136736 0.0500067793
0.0334863392 0.0488971981
0.0319944136 0.0477939638
0.0305377636 0.0466972703
0.0291162547 0.0456073069
0.0277297510 0.0445242582
0.0263781150 0.0434483041
0.0250612075 0.0423796197
0.0237788881 0.0413183758
0.0225310145 0.0402647383
0.0213174430 0.0392188685
0.0201380281 0.0381809235
0.0189926228 0.0371510555
0.0178810781 0.0361294126
0.0168032435 0.0351161383
0.0157589663 0.0341113716
0.0147480923 0.0331152474
0.0137704649 0.0321278963
0.0128259258 0.0311494446
0.0119143142 0.0301800145
0.0110354673 0.0292197241
0.0101892199 0.0282686876
0.0093754042 0.0273270150
0.0085938499 0.0263948127
0.0078443838 0.0254721833
0.0071268301 0.0245592258
0.0064410096 0.0236560355
0.0057867399 0.0227627045
0.0051638351 0.0218793214
0.0045721057 0.0210059721
0.0040113580 0.0201427393
0.0034813941 0.0192897030
0.0029820114 0.0184469408
0.0025130024 0.0176145282
0.0020741541 0.0167925385
0.0016652474 0.0159810438
0.0012860572 0.0151801149
0.0009363508 0.0143898218
0.0006158881 0.0136102346
0.0003244201 0.0128414241
0.0000616885 0.0120834621
-0.0001725761 0.0113364231
-0.0003786547 0.0106003851
-0.0005568423 0.0098754311
-0.0007074492 0.0091616510
-0.0008308039 0.0084591440
-0.0009272554 0.0077680217
-0.0009971774 0.0070884119
-0.0010409727 0.0064204642
-0.0010590793 0.0057643570
-0.0010519787 0.0051203083
-0.0010202072 0.0044885903
-0.0009643718 0.0038695521
-0.0008851751 0.0032636556
-0.0007834527 0.0026715354
-0.0006602400 0.0020941087
-0.0005168972 0.0015327973
-0.0003553922 0.0009900648
-0.0001791527 0.0004711601
0.0000000000 0.0000000000
0.0000000000 0.0000000000
0.0001952002 -0.0004647411
0.0004253919 -0.0009620661
0.0006825849 -0.0014665291
0.0009655809 -0.0019719956
0.0012740428 -0.0024753596
0.0016079097 -0.0029746923
0.0019672330 -0.0034686591
0.0023521136 -0.0039562712
0.0027626746 -0.0044367616
0.0031990483 -0.0049095143
0.0036613688 -0.0053740224
0.0041497684 -0.0058298602
0.0046643759 -0.0062766650
0.0052053153 -0.0067141235
0.0057727053 -0.0071419628
0.0063666591 -0.0075599428
0.0069872847 -0.0079678516
0.0076346844 -0.0083655005
0.0083089557 -0.0087527213
0.0090101907 -0.0091293635
0.0097384771 -0.0094952918
0.0104938977 -0.0098503850
0.0112765312 -0.0101945342
0.0120864518 -0.0105276414
0.0129237301 -0.0108496190
0.0137884328 -0.0111603883
0.0146806228 -0.0114598793
0.0156003600 -0.0117480297
0.0165477005 -0.0120247846
0.0175226978 -0.0122900958
0.0185254021 -0.0125439216
0.0195558609 -0.0127862260
0.0206141188 -0.0130169791
0.0217002182 -0.0132361562
0.0228141987 -0.0134437375
0.0239560976 -0.0136397085
0.0251259500 -0.0138240592
0.0263237888 -0.0139967841
0.0275496449 -0.0141578820
0.0288035471 -0.0143073560
0.0300855226 -0.0144452134
0.0313955964 -0.0145714651
0.0327337920 -0.0146861260
0.0341001314 -0.0147892149
0.0354946347 -0.0148807540
0.0369173208 -0.0149607692
0.0383682070 -0.0150292898
0.0398473094 -0.0150863487
0.0413546426 -0.0151319819
0.0428902202 -0.0151662289
0.0444540546 -0.0151891323
0.0460461570 -0.0152007383
0.0476665377 -0.0152010957
0.0493152059 -0.0151902568
0.0509921701 -0.0151682769
0.0526974378 -0.0151352144
0.0544310158 -0.0150911308
0.0561929100 -0.0150360904
0.0579831258 -0.0149701607
0.0598016681 -0.0148934121
0.0616485409 -0.0148059180
0.0635237481 -0.0147077547
0.0654272928 -0.0145990014
0.0673591780 -0.0144797403
0.0693194062 -0.0143500564
0.0713079798 -0.0142100379
0.0733249007 -0.0140597755
0.0753701709 -0.0138993632
0.0774437923 -0.0137288974
0.0795457665 -0.0135484780
0.0816760955 -0.0133582073
0.0838347811 -0.0131581907
0.0860218252 -0.0129485366
0.0882372300 -0.0127293562
0.0904809979 -0.0125007635
0.0927531317 -0.0122628757
0.0950536343 -0.0120158127
0.0973825094 -0.0117596976
0.0997397607 -0.0114946561
0.1021253928 -0.0112208172
0.1045394106 -0.0109383126
0.1069818200 -0.0106472773
0.1094526273 -0.0103478491
0.1119518397 -0.0100401689
0.1144794651 -0.0097243807
0.1170355124 -0.0094006314
0.1196199915 -0.0090690711
0.1222329130 -0.0087298531
0.1248742888 -0.0083831337
0.1275441320 -0.0080290724
0.1302424567 -0.0076678319
0.1329692783 -0.0072995780
0.1357246134 -0.0069244799
0.1385084802 -0.0065427100
0.1413208981 -0.0061544438
0.1441618881 -0.0057598604
0.1470314727 -0.0053591422
0.1499296760 -0.0049524748
0.1528565237 -0.0045400474
0.1558120435 -0.0041220525
0.1587962646 -0.0036986862
0.1618092181 -0.0032701481
0.1648509372 -0.0028366414
0.1679214567 -0.0023983727
0.1710208139 -0.0019555525
0.1741490479 -0.0015083947
0.1773061999 -0.0010571173
0.1804923135 -0.0006019418
0.1837074346 -0.0001430934
0.1869516111 0.0003191986
0.1902248937 0.0007847010
0.1935273353 0.0012531769
0.1968589913 0.0017243851
0.2002199198 0.0021980805
0.2036101815 0.0026740140
0.2070298397 0.0031519320
0.2104789604 0.0036315771
0.2139576125 0.0041126874
0.2174658675 0.0045949966
0.2210038002 0.0050782343
0.2245714880 0.0055621253
0.2281690114 0.0060463903
0.2317964539 0.0065307450
0.2354539020 0.0070149008
0.2391414457 0.0074985644
0.2428591778 0.0079814374
0.2466071943 0.0084632170
0.2503855948 0.0089435952
0.2541944820 0.0094222593
0.2580339618 0.0098988913
0.2619041437 0.0103731682
0.2658051406 0.0108447620
0.2697370687 0.0113133391
0.2737000478 0.0117785609
0.2776942011 0.0122400832
0.2817196554 0.0126975565
0.2857765411 0.0131506255
0.2898649922 0.0135989295
0.2939851460 0.0140421020
0.2981371439 0.0144797707
0.3023211304 0.0149115575
0.3065372542 0.0153370782
0.3107856671 0.0157559427
0.3150665249 0.0161677549
0.3193799870 0.0165721122
0.3237262165 0.0169686060
0.3281053799 0.0173568213
0.3325176477 0.0177363365
0.3369631938 0.0181067236
0.3414421958 0.0184675481
0.3459548349 0.0188183686
0.3505012959 0.0191587372
0.3550817672 0.0194881989
0.3596964408 0.0198062920
0.3643455120 0.0201125475
0.3690291797 0.0204064898
0.3737476464 0.0206876357
0.3785011177 0.0209554949
0.3832898029 0.0212095700
0.3881139143 0.0214493560
0.3929736676 0.0216743405
0.3978692817 0.0218840036
0.4028966450 0.0220800680
0.4080333188 0.0222725567
0.4132063757 0.0224625362
0.4184159244 0.0226497674
0.4236620747 0.0228340080
0.4289449371 0.0230150124
0.4342646232 0.0231925316
0.4396212458 0.0233663134
0.4450149184 0.0235361024
0.4504457555 0.0237016401
0.4559138725 0.0238626645
0.4614193860 0.0240189109
0.4669624131 0.0241701112
0.4725430723 0.0243159942
0.4781614825 0.0244562860
0.4838177640 0.0245907094
0.4895120376 0.0247189844
0.4952444252 0.0248408281
0.5010150496 0.0249559548
0.5068240343 0.0250640758
0.5126715038 0.0251649001
0.5185575835 0.0252581335
0.5244823997 0.0253434798
0.5304460794 0.0254206396
0.5364487505 0.0254893116
0.5424905420 0.0255491918
0.5485715836 0.0255999739
0.5546920058 0.0256413494
0.5608519401 0.0256730077
0.5670515188 0.0256946360
0.5732908753 0.0257059195
0.5795701437 0.0257065416
0.5858894591 0.0256961838
0.5922489575 0.0256745259
0.5986487758 0.0256412462
0.6050890521 0.0255960214
0.6115699253 0.0255385267
0.6180915353 0.0254684361
0.6246540232 0.0253854226
0.6312575309 0.0252891579
0.6379022017 0.0251793128
0.6445881799 0.0250555574
0.6513156108 0.0249175611
0.6580846414 0.0247649927
0.6648954193 0.0245975206
0.6717480940 0.0244148131
0.6786428161 0.0242165380
0.6855797374 0.0240023635
0.6925590115 0.0237719578
0.6995807935 0.0235249896
0.7066452398 0.0232611278
0.7137525088 0.0229800422
0.7209027605 0.0226814033
0.7280961566 0.0223648828
0.7353328610 0.0220301533
0.7426130392 0.0216768888
0.7499368592 0.0213047651
0.7573044909 0.0209134594
0.7647161065 0.0205026510
0.7721718808 0.0200720212
0.7796719908 0.0196212536
0.7872166165 0.0191500344
0.7948059403 0.0186580524
0.8024401477 0.0181449995
0.8101194272 0.0176105704
0.8178439704 0.0170544635
0.8256139724 0.0164763806
0.8334296316 0.0158760273
0.8412911501 0.0152531132
0.8491987339 0.0146073522
0.8571525928 0.0139384626
0.8651529411 0.0132461676
0.8731999972 0.0125301953
0.8812939843 0.0117902788
0.8894351302 0.0110261569
0.8976236678 0.0102375742
0.9058598352 0.0094242808
0.9141438762 0.0085860337
0.9224760399 0.0077225957
0.9308565817 0.0068337369
0.9392857631 0.0059192341
0.9477638521 0.0049788715
0.9562911235 0.0040124409
0.9648678591 0.0030197419
0.9734943482 0.0020005822
0.9821708876 0.0009547779
0.9908977822 -0.0001178461
